DATE,fbcf,ibc,ibcAgropec,ibcIndustria,ibcServicos,pimTotal,pimIE,pimIT,pimBI,pimBK,pimDur,pimNDur,pimCC,pmcAmp,pmcR,pmcVeic,pmcConstr,pmsTotal,pmsTransp,pmsInfo,pmsFam,epeRes,epeCom,epeInd,ons,onsGerTerm,onsGerExTermica,expQ,impQ,impBI,impConsumo,expBasic,expSemi,expManuf,expAgroDolar,abpo,abcr,anfaveaProd,anfaveaLic,fgvIndIC,fgvIndEstoq,fgvConsIC,cniHoras,cniNuci,cniFatura,diesel,ipcaMs,ipa,cambio,icbr,txDesemp,credPJ,credPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-15,148.3486,136.3900,129.8200,103.7900,149.8400,77.2000,98.3000,74.6000,78.7000,51.6000,56.0000,88.3000,64.8000,107.8000,120.9000,87.1000,84.1000,102.1000,94.0000,108.1000,105.5000,11067.0000,7821.0000,13327.0000,46399.1700,10320.9616,37952.8129,130.3600,120.1100,103.5200,124.9500,162.9200,146.5300,102.5600,2018.3037,273545.8952,144.6146,141798.0000,227760.0000,72.5000,77.6000,67.1000,79.9000,75.6000,103.4000,913.2551,258.5418,482.5597,3.9048,45.6233,0.0895,140211.0000,56558.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-16,,128.3600,121.4200,103.5800,140.4100,76.3000,89.5000,74.6000,78.9000,54.7000,58.5000,82.2000,68.0000,83.0000,89.2000,70.3000,81.7000,89.3000,83.4000,95.6000,103.0000,11821.0000,7756.0000,12538.0000,46547.9300,8649.3892,39092.5683,90.8800,122.3500,108.3800,90.0700,127.9900,108.2900,59.7400,1412.1400,264276.2464,133.0426,152778.0000,155283.0000,74.7000,83.0000,70.0000,81.2000,76.1000,91.2000,799.9969,260.7135,488.5434,4.0428,45.3621,0.0949,93865.0000,50440.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-16,,130.8100,203.2500,105.1000,139.5800,75.8000,87.0000,74.4000,77.5000,63.4000,54.8000,82.1000,71.3000,78.7000,84.2000,67.6000,77.3000,87.1000,82.0000,92.3000,90.9000,11352.0000,7719.0000,13368.0000,46338.6500,7133.6285,40366.2357,109.9100,123.3000,112.1000,99.4400,146.9000,135.4700,76.5500,2155.4032,250935.6757,134.9316,144333.0000,146809.0000,73.6000,84.6000,70.4000,83.6000,76.6000,98.5000,929.2797,262.6167,490.3022,3.9796,45.3664,0.1020,95972.0000,53075.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-16,140.5927,140.4900,269.5700,113.7200,145.8800,83.7000,90.5000,82.8000,83.8000,72.8000,71.8000,91.1000,78.0000,86.4000,90.4000,78.7000,83.7000,94.3000,91.7000,98.3000,91.6000,11318.0000,7809.0000,13796.0000,48427.4500,6823.6024,43176.4146,131.6900,140.9400,130.4300,137.3400,202.6800,125.8600,85.9500,3869.1894,279678.4316,151.2604,200352.0000,179219.0000,77.3000,87.5000,68.2000,88.9000,77.5000,108.0000,964.0370,264.2187,490.2532,3.5589,47.8828,0.1089,115130.0000,56629.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-16,,136.0100,249.8500,109.7400,142.6600,83.0000,90.5000,82.1000,84.5000,68.1000,63.0000,91.0000,75.1000,80.7000,85.8000,70.2000,78.7000,90.6000,85.7000,95.3000,88.2000,11784.0000,8066.0000,13871.0000,46820.6800,8456.9097,40608.8146,124.4000,125.1900,119.8000,124.5600,201.8600,110.9200,77.1800,4055.0702,277713.8336,145.2012,171298.0000,162939.0000,79.7000,90.0000,64.6000,87.8000,77.4000,100.4000,958.7650,265.9890,489.9100,3.4508,47.7339,0.1117,102032.0000,53564.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-16,,133.6500,147.4800,112.3100,143.2600,86.3000,98.1000,84.8000,88.8000,70.5000,66.1000,91.9000,77.0000,81.6000,87.1000,70.2000,80.5000,91.0000,87.2000,97.1000,83.4000,10942.0000,7403.0000,13835.0000,44144.3100,7900.8470,38809.4251,135.0800,138.6800,132.5700,125.3500,200.4900,131.7500,92.1300,4048.8838,278446.8596,144.1893,178895.0000,167489.0000,79.2000,89.3000,69.0000,88.5000,77.4000,102.1000,912.9827,267.9307,493.3883,3.5951,46.2435,0.1117,108731.0000,56651.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-16,145.1634,135.3100,157.1600,112.7800,144.8000,87.7000,96.2000,86.6000,90.2000,73.5000,64.3000,93.6000,76.0000,80.9000,85.7000,70.1000,81.9000,92.3000,88.1000,99.0000,82.5000,10607.0000,6861.0000,13733.0000,42411.7200,8154.5994,36668.7397,127.1400,156.5000,136.6000,123.9700,182.7000,137.8500,85.5400,3410.1319,282474.5638,143.8017,186250.0000,171797.0000,81.8000,89.1000,71.9000,89.3000,77.4000,106.8000,967.8962,269.5115,496.8914,3.2098,52.0219,0.1131,111946.0000,57276.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-16,,136.5900,188.6600,113.7400,144.8300,89.6000,101.0000,88.2000,94.3000,68.6000,66.6000,92.9000,77.8000,81.4000,87.2000,68.6000,83.2000,92.2000,88.1000,96.4000,91.6000,10380.0000,6706.0000,13944.0000,43213.4300,8447.0799,37644.8541,121.3500,141.3300,138.6300,120.0800,160.2800,129.0500,91.0200,2967.0764,287969.7713,145.4646,191779.0000,181408.0000,87.3000,89.8000,76.7000,89.2000,76.8000,100.9000,953.0192,270.8860,495.4007,3.2390,49.0182,0.1157,91759.0000,53768.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-16,,138.1800,161.2100,117.7100,146.7100,93.0000,101.8000,91.9000,95.6000,74.4000,73.7000,99.6000,80.8000,82.2000,87.1000,70.8000,85.7000,92.8000,90.0000,98.0000,88.7000,10447.0000,6787.0000,14136.0000,44450.4800,9365.0453,37674.1755,123.6800,153.5500,158.1800,124.7300,163.2200,140.7400,90.8400,2578.7633,294391.3793,148.1513,181197.0000,183890.0000,87.6000,92.0000,79.9000,90.2000,77.7000,105.3000,994.8826,272.3759,497.0851,3.2403,48.0233,0.1176,98796.0000,58351.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-16,143.4891,134.0100,131.7000,112.9400,144.4400,90.7000,100.4000,89.4000,92.5000,70.9000,70.2000,99.6000,74.3000,78.9000,84.0000,67.6000,80.6000,91.8000,87.6000,98.5000,84.4000,10898.0000,7063.0000,13958.0000,43351.0900,9690.0969,36132.8006,114.5300,143.1800,146.1700,123.2900,146.2200,139.4100,83.8600,1719.6566,282386.6561,143.4763,172105.0000,159961.0000,90.7000,99.0000,81.3000,88.0000,77.6000,103.4000,1001.2535,273.3019,500.0676,3.2462,48.7740,0.1179,106850.0000,52105.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-16,,132.6700,111.0900,112.9100,143.2700,90.2000,101.8000,88.7000,91.8000,69.2000,72.4000,99.5000,74.4000,81.6000,88.6000,67.2000,80.5000,90.2000,84.6000,94.9000,90.0000,10855.0000,7078.0000,13804.0000,45267.7600,9988.5147,37725.3603,98.9500,135.7300,137.9000,124.2900,127.1400,115.9100,73.8000,1330.4206,288332.6133,141.2934,177570.0000,159037.0000,88.3000,94.1000,84.4000,86.7000,77.6000,98.9000,939.7122,274.3951,501.1677,3.1811,49.6904,0.1181,96948.0000,55047.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-16,,132.3600,113.8500,110.5100,143.2400,86.5000,99.4000,84.8000,86.1000,72.0000,74.2000,96.2000,71.6000,85.2000,91.8000,71.3000,85.7000,90.7000,85.2000,95.7000,88.4000,11133.0000,7375.0000,13822.0000,44130.5300,9787.9623,36947.2024,111.8100,137.5300,138.2800,139.8200,122.3200,124.6500,97.0300,1028.8453,285381.9642,138.4064,219084.0000,178156.0000,85.7000,92.0000,80.9000,85.5000,77.2000,101.4000,922.5151,275.4653,504.9265,3.3967,49.0947,0.1185,103433.0000,55862.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-16,136.9878,133.3400,128.7000,101.7300,146.1400,77.2000,105.3000,73.7000,78.1000,60.4000,59.3000,85.4000,60.8000,100.5000,115.0000,75.4000,82.7000,96.3000,87.2000,101.0000,103.9000,11358.0000,7562.0000,13448.0000,46312.9400,7150.4604,41270.1347,111.3500,136.7700,133.0300,126.1200,125.4600,134.8200,92.5500,1160.3854,265560.5997,138.1972,201143.0000,204329.0000,80.9000,91.4000,75.6000,79.3000,74.9000,97.4000,852.7852,276.4845,514.9241,3.2591,52.2568,0.1202,122420.0000,55472.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-17,,128.6600,139.8900,103.5400,139.3000,77.9000,101.9000,74.9000,79.9000,58.2000,61.2000,84.4000,65.7000,83.0000,88.1000,67.8000,85.5000,86.2000,80.9000,95.5000,98.9000,11881.0000,7775.0000,13105.0000,48721.4400,5937.3948,44857.1504,100.5900,146.5500,151.2200,108.2600,136.4900,132.5600,66.2700,1186.4490,278849.0000,129.1292,179376.0000,147219.0000,85.2000,94.1000,81.9000,79.1000,75.9000,84.5000,803.3034,277.5351,521.3606,3.1270,52.8398,0.1256,92555.0000,55913.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-17,,129.6600,250.0500,101.4800,136.1600,75.9000,93.2000,73.7000,76.1000,65.8000,66.0000,81.4000,65.3000,74.9000,81.1000,57.4000,75.8000,82.4000,78.0000,92.7000,84.8000,11330.0000,7670.0000,13323.0000,45456.8100,5129.6450,41850.4867,103.7400,128.2800,123.2100,86.8900,148.0000,110.0300,71.8200,2039.1527,259452.0000,127.9784,201763.0000,135667.0000,86.9000,95.9000,82.4000,80.2000,75.2000,87.7000,906.3945,278.2567,521.7777,3.0993,51.4955,0.1316,82507.0000,49825.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-17,133.1045,142.2900,329.3400,113.6100,144.1500,85.4000,99.2000,83.7000,84.9000,76.1000,78.3000,92.1000,75.8000,84.8000,87.5000,74.8000,91.7000,89.4000,89.9000,96.3000,88.7000,12107.0000,7956.0000,13908.0000,49573.3300,7190.2530,44142.6087,132.4900,149.9500,148.8300,128.8000,199.2500,114.7800,91.7900,4193.8098,298974.0000,149.8879,236568.0000,189149.0000,90.9000,98.4000,85.3000,86.1000,76.9000,105.0000,984.4764,279.0359,520.2124,3.1684,49.2583,0.1374,115639.0000,63055.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-17,,133.8300,290.4100,102.4400,139.2100,79.3000,96.5000,77.2000,82.0000,64.3000,63.3000,82.2000,65.4000,80.2000,87.3000,61.7000,77.7000,85.4000,84.4000,92.8000,85.3000,11110.0000,7684.0000,14007.0000,44178.4400,8523.4432,37976.7684,118.3400,122.1200,121.9700,122.9800,183.3500,102.4400,79.0500,4442.3637,266502.0000,132.6914,191554.0000,156894.0000,93.2000,97.7000,81.8000,82.7000,76.3000,90.2000,869.3826,279.9846,514.0218,3.1984,48.8213,0.1359,89209.0000,53273.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-17,,136.1500,166.7200,112.9300,145.0300,90.1000,103.5000,88.4000,91.9000,76.1000,79.7000,93.8000,72.5000,85.6000,89.4000,74.1000,88.1000,89.3000,91.0000,94.4000,84.8000,10912.0000,7195.0000,13598.0000,44762.5900,9398.3242,38125.8484,137.2600,138.9400,134.3200,146.0100,213.1700,134.9100,88.5900,4653.4747,295680.0000,149.5224,253398.0000,195562.0000,91.9000,95.2000,82.5000,87.9000,77.9000,103.7000,936.3066,280.6285,507.6480,3.2437,49.3387,0.1330,101287.0000,62554.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-17,134.0295,135.1400,170.6700,110.3100,144.4000,88.4000,102.5000,86.7000,91.4000,74.1000,67.9000,92.3000,70.8000,84.4000,88.2000,72.8000,87.3000,89.5000,89.9000,96.3000,85.9000,10753.0000,6937.0000,13919.0000,42849.5300,8198.9787,37169.0742,139.0500,144.7200,142.1800,135.8200,215.8500,145.4600,87.1800,3886.6101,290845.0000,141.5409,214838.0000,194954.0000,89.2000,90.2000,81.4000,86.0000,77.2000,102.1000,980.6765,281.4143,502.2669,3.3082,48.2861,0.1300,117043.0000,60517.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-17,,138.4600,211.3700,112.8800,145.7000,92.1000,104.4000,90.6000,95.3000,73.8000,72.3000,96.9000,73.4000,86.0000,89.9000,72.9000,92.4000,89.2000,90.8000,92.5000,93.0000,10389.0000,6653.0000,14082.0000,42757.1500,10523.2025,34964.5352,135.2500,144.4900,142.9600,119.9300,194.2800,127.8400,97.3400,3295.3518,297039.0000,149.1385,225831.0000,184815.0000,92.2000,89.3000,81.8000,86.3000,77.8000,102.5000,978.2611,281.8364,500.2076,3.1307,50.3306,0.1281,89709.0000,57435.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-17,,140.2600,173.8300,118.8700,147.6000,96.7000,104.2000,95.7000,97.4000,81.3000,87.4000,103.3000,78.6000,88.5000,90.2000,80.8000,96.8000,90.5000,94.7000,94.6000,84.9000,10435.0000,6712.0000,14197.0000,44440.6700,12758.6161,34100.9594,139.3100,161.7300,159.5100,136.8000,205.2800,139.9800,94.5500,3597.9253,321047.0000,154.4310,266489.0000,216534.0000,94.1000,93.4000,81.4000,89.3000,78.6000,110.2000,1014.8066,282.5692,505.0096,3.1471,49.0070,0.1258,105204.0000,61399.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-17,142.1322,135.1100,131.1100,113.4700,144.9900,93.0000,102.3000,91.8000,94.4000,75.5000,81.5000,99.2000,73.9000,86.1000,89.2000,74.8000,93.1000,88.9000,90.6000,92.8000,88.2000,11066.0000,7118.0000,14146.0000,44286.4700,12481.9855,34281.5042,129.1300,157.7600,155.7900,129.1800,185.6500,142.3600,88.2700,3078.8588,300342.0000,148.2010,239763.0000,199211.0000,95.8000,94.1000,84.3000,86.4000,78.4000,107.2000,1018.2330,283.2474,510.3122,3.1680,49.7285,0.1243,102211.0000,56980.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-17,,136.0700,108.0300,117.3400,146.1200,95.1000,104.2000,94.0000,95.0000,79.8000,85.3000,104.2000,75.9000,87.8000,90.9000,76.4000,95.4000,89.8000,91.8000,92.8000,90.3000,11119.0000,7316.0000,14173.0000,46746.8400,13181.4277,36002.0521,127.6300,157.2400,149.4400,157.3700,175.6700,146.6800,89.5900,2410.3988,313171.0000,152.3151,253906.0000,202857.0000,97.3000,96.3000,88.2000,87.3000,79.2000,110.6000,997.3972,284.2104,509.4957,3.2769,49.5957,0.1221,102219.0000,61565.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-17,,135.2800,113.0700,113.6300,145.8500,90.6000,100.5000,89.4000,89.9000,77.9000,85.5000,98.8000,74.7000,92.6000,97.3000,77.6000,98.2000,90.1000,90.8000,94.9000,89.7000,11413.0000,7486.0000,14316.0000,44970.5900,11409.5620,35907.7140,114.5600,150.1600,142.0900,168.7200,151.0500,122.2300,86.3100,2038.2227,308457.0000,145.4593,254073.0000,204205.0000,97.6000,102.9000,89.5000,85.8000,79.0000,108.2000,972.9669,284.7788,515.3039,3.2616,52.4742,0.1203,106012.0000,61187.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-17,142.4861,136.0200,136.3200,103.6500,148.3400,81.0000,101.7000,78.4000,81.8000,66.5000,71.8000,86.1000,65.7000,107.4000,119.5000,80.2000,90.0000,96.8000,91.4000,103.3000,100.3000,11389.0000,7628.0000,14073.0000,47497.2900,9026.6185,40496.7455,118.4300,141.1300,132.6600,142.8900,151.5100,125.2000,92.5900,2156.2570,276331.0000,141.3913,219697.0000,212615.0000,96.0000,103.1000,89.2000,78.9000,75.7000,100.9000,862.5615,286.0888,521.2299,3.3080,51.2848,0.1179,134575.0000,59003.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-18,,132.2300,141.7600,107.7900,141.9600,82.3000,101.7000,79.8000,83.4000,68.4000,73.4000,86.2000,68.3000,88.3000,90.9000,80.0000,91.8000,84.9000,84.0000,90.7000,96.0000,11849.0000,7636.0000,13597.0000,49386.6400,6592.4620,44415.8381,112.9300,158.9100,149.5600,146.7200,155.9100,125.9300,78.7600,1646.9471,291176.0000,137.6879,219217.0000,181266.0000,96.8000,107.4000,90.8000,80.4000,76.6000,89.2000,839.1301,286.8899,526.1295,3.1624,54.1361,0.1215,99187.0000,61972.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-18,,130.0600,237.5500,101.8900,137.5700,77.3000,88.0000,75.9000,77.0000,70.5000,76.1000,80.6000,66.4000,78.9000,82.3000,68.9000,80.2000,80.5000,78.5000,87.8000,80.4000,11539.0000,7637.0000,13845.0000,44585.4800,5729.9212,40279.7566,114.5500,158.9400,129.4300,146.6800,137.6500,108.5500,98.5700,1842.5474,267950.0000,130.4709,213498.0000,156905.0000,99.3000,105.4000,88.9000,80.9000,76.6000,91.1000,925.6088,287.6071,526.1821,3.2449,52.9385,0.1259,103814.0000,57483.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-18,137.7574,141.8600,314.6200,113.4200,144.9700,86.2000,96.5000,85.0000,84.5000,82.9000,90.5000,90.2000,73.6000,92.3000,94.5000,86.7000,90.4000,88.6000,89.2000,95.4000,89.6000,11793.0000,7798.0000,14023.0000,50616.9600,6805.5738,45766.9520,132.1100,150.2500,142.6500,172.0300,197.7400,119.6500,90.6700,4107.3726,303166.0000,151.4383,267539.0000,207365.0000,102.8000,106.9000,93.0000,85.4000,78.2000,104.0000,979.1354,288.3549,525.7085,3.3238,50.8725,0.1312,120320.0000,62411.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-18,,139.1500,289.2500,110.5100,143.9900,86.5000,95.3000,85.4000,85.9000,79.3000,86.1000,90.2000,71.2000,87.2000,87.9000,84.1000,89.8000,87.2000,88.0000,91.8000,86.2000,11781.0000,7928.0000,14539.0000,45911.7300,6700.6535,41881.8405,126.5500,145.1900,140.4000,179.7700,197.1100,111.3000,83.9900,4625.5855,288924.0000,147.0161,266549.0000,217330.0000,102.2000,105.1000,88.1000,86.0000,78.1000,97.7000,968.3100,288.9604,530.7553,3.4811,50.5099,0.1287,117929.0000,63155.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-18,,132.3800,159.4800,105.9400,142.4600,84.4000,104.1000,81.9000,87.3000,71.2000,70.8000,85.1000,66.7000,87.4000,91.8000,75.6000,86.5000,85.9000,84.1000,93.1000,83.4000,11229.0000,7473.0000,14048.0000,44555.8600,7789.4880,39669.0669,124.9900,140.7800,133.8500,155.6300,219.0400,114.8000,66.9900,5401.1381,235806.0000,114.0777,212329.0000,201897.0000,101.3000,103.3000,86.9000,87.1000,76.5000,86.7000,765.4503,289.5961,544.8204,3.7370,51.3567,0.1271,114278.0000,63956.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-18,139.4880,137.2200,182.5400,111.6400,145.9000,91.1000,102.5000,89.6000,92.9000,80.6000,77.9000,94.1000,73.6000,87.6000,89.6000,80.3000,92.2000,90.4000,93.9000,97.7000,82.3000,10918.0000,6961.0000,13525.0000,42753.8500,9947.6689,35786.2555,130.5600,153.4400,151.8500,190.0300,190.5400,135.2300,88.7700,4702.0536,322735.0000,153.8435,256311.0000,201982.0000,98.5000,90.2000,81.8000,86.2000,77.5000,111.6000,1050.7657,290.8124,554.7906,3.8558,51.3331,0.1244,126083.0000,62873.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-18,,141.1900,226.9500,116.3900,147.3200,95.8000,105.5000,94.6000,98.5000,79.2000,84.7000,98.2000,75.5000,88.5000,89.0000,84.9000,94.3000,89.1000,92.0000,92.6000,92.9000,10643.0000,6734.0000,14170.0000,44268.4200,11238.1147,35979.4391,144.6800,200.2700,171.4700,172.7000,249.8600,115.4200,85.8100,4594.8126,309351.0000,154.5568,245935.0000,217509.0000,100.8000,102.4000,83.4000,87.2000,78.2000,106.7000,1010.8645,291.8593,559.9501,3.7549,52.4754,0.1231,113202.0000,63628.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-18,,143.5500,180.4700,120.6900,150.6500,98.2000,104.2000,97.5000,98.1000,89.0000,96.1000,102.6000,79.8000,94.6000,93.9000,93.6000,102.5000,92.0000,98.9000,93.6000,89.1000,10689.0000,6908.0000,14486.0000,45018.4400,11380.0699,36484.6616,142.0700,202.3100,172.1600,224.4200,210.7200,104.3500,106.8000,4172.6088,328324.0000,159.4117,291099.0000,248623.0000,101.0000,99.0000,83.4000,89.7000,79.3000,115.1000,1054.5880,292.7641,563.8138,4.1353,48.0449,0.1212,123730.0000,66460.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-18,155.2281,136.0300,142.3000,112.7100,145.9400,90.7000,100.9000,89.5000,91.4000,78.6000,78.1000,97.4000,74.8000,88.1000,89.4000,83.1000,91.6000,89.3000,91.6000,95.1000,88.7000,11007.0000,7030.0000,14419.0000,44334.4300,11396.7193,35226.8196,126.3300,150.9400,150.0900,170.7900,196.1100,139.2600,77.3700,3080.6113,297502.0000,148.1311,223081.0000,213339.0000,98.7000,97.5000,83.6000,84.9000,78.3000,107.6000,997.9205,293.5839,578.9804,4.0039,52.5962,0.1188,116795.0000,58856.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-18,,139.9600,123.8200,120.3100,148.7400,95.8000,106.7000,94.4000,94.1000,88.0000,91.4000,104.3000,79.7000,93.3000,92.7000,91.8000,101.7000,91.2000,94.0000,94.1000,92.2000,11412.0000,7393.0000,14312.0000,47436.1400,9210.7253,40663.6162,141.7300,173.5500,164.5300,188.4800,219.6300,139.3700,92.2300,3289.0314,325368.0000,157.3088,263186.0000,254732.0000,95.7000,97.0000,87.7000,88.3000,78.9000,110.3000,1026.4202,294.3472,582.3964,3.7177,53.1861,0.1173,123145.0000,67978.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-18,,137.7900,125.4100,114.8900,147.3700,89.5000,102.0000,87.9000,88.2000,79.9000,83.4000,98.1000,73.7000,98.1000,101.7000,87.5000,99.5000,90.9000,91.5000,96.1000,92.6000,11639.0000,7603.0000,14498.0000,46022.6000,5594.2800,42945.9753,138.4000,180.4700,155.3400,151.9900,196.9400,130.1000,104.2300,3358.8213,309739.0000,148.2855,244771.0000,230945.0000,94.9000,97.0000,95.0000,85.4000,78.3000,107.5000,993.4240,295.3480,573.8351,3.8633,49.9366,0.1158,119169.0000,66987.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-18,148.1450,136.4600,139.4200,103.2200,148.7200,78.0000,106.8000,74.3000,79.3000,63.3000,62.3000,84.4000,63.3000,109.3000,120.3000,86.0000,89.5000,97.2000,91.1000,106.2000,103.4000,11519.0000,7696.0000,14001.0000,48572.2000,4568.7518,45868.2485,131.9000,135.6500,127.8000,96.0100,202.8000,132.0500,87.6700,3148.0829,266088.0000,141.1970,177503.0000,234531.0000,92.0000,96.5000,94.9000,77.3000,75.2000,97.8000,894.3833,296.4703,568.9575,3.8748,49.9974,0.1159,146158.0000,64179.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-19,,133.6900,146.5600,108.8500,143.4200,80.7000,103.4000,77.8000,82.7000,63.4000,70.2000,84.7000,69.0000,91.4000,92.6000,87.1000,93.9000,86.6000,84.5000,93.8000,100.2000,12797.0000,8096.0000,13575.0000,52916.3300,4574.6623,49772.3110,122.4900,179.0000,154.8600,137.8300,169.2300,141.4700,88.7300,2066.9623,288855.0000,143.5771,199145.0000,199794.0000,94.6000,96.8000,98.7000,80.4000,76.2000,88.8000,891.0233,297.8637,569.1851,3.6519,51.1816,0.1203,110366.0000,68102.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-19,,133.4400,238.3900,103.6900,141.3000,79.1000,79.8000,79.0000,76.9000,75.3000,85.8000,83.4000,69.7000,85.0000,85.6000,82.5000,87.9000,83.6000,80.3000,93.2000,84.0000,12603.0000,8198.0000,13575.0000,46958.7000,6474.6620,41729.0078,109.8500,140.5400,141.0600,134.8500,171.1100,97.3700,75.2400,2737.6102,277593.0000,140.7242,257939.0000,198641.0000,97.6000,101.5000,96.1000,83.0000,76.3000,92.0000,982.8321,298.4594,574.5924,3.7385,50.1217,0.1244,115570.0000,66887.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-19,141.0101,138.4400,307.8800,106.7500,143.7000,81.0000,83.6000,80.7000,80.9000,73.3000,76.5000,85.6000,70.7000,89.2000,90.3000,85.5000,90.1000,86.5000,82.7000,96.0000,93.7000,12338.0000,8062.0000,13858.0000,49567.6600,6149.0244,45265.7819,119.9400,146.4300,139.6000,148.7100,196.7100,108.8500,75.5900,3766.8240,288938.0000,146.4453,240763.0000,209165.0000,98.0000,100.8000,92.8000,83.9000,77.2000,96.6000,924.1461,299.4443,579.1891,3.8967,49.3212,0.1272,128983.0000,65451.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-19,,138.8300,281.8600,107.2900,144.9500,83.3000,73.6000,84.6000,81.1000,79.3000,86.9000,89.5000,71.5000,90.0000,89.5000,89.9000,93.5000,86.6000,83.6000,93.8000,89.3000,11554.0000,7805.0000,13676.0000,47113.0900,6306.2408,43131.3248,130.2300,150.3400,147.9100,118.4600,211.4900,117.9300,83.5800,3879.5485,292364.0000,148.2484,267561.0000,231936.0000,99.8000,101.7000,88.6000,86.3000,77.8000,96.9000,975.6867,300.5523,588.4561,3.9453,49.4588,0.1248,123027.0000,70916.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-19,,139.2300,167.1900,113.7700,147.8700,91.0000,86.7000,91.5000,90.1000,86.1000,90.8000,95.5000,76.2000,93.5000,92.7000,94.5000,96.7000,90.0000,88.9000,97.6000,88.8000,11904.0000,7779.0000,14126.0000,46655.8700,7003.6513,42791.4040,137.8600,165.8500,157.2200,157.5200,218.5500,140.9200,87.4300,4138.5082,304410.0000,155.5282,275747.0000,245440.0000,97.7000,98.8000,85.0000,88.1000,78.7000,102.0000,973.2401,301.4239,597.0476,3.9407,48.5371,0.1226,136516.0000,73719.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-19,148.6887,135.1200,174.1700,107.5300,144.8100,85.8000,87.5000,85.6000,87.2000,76.6000,73.4000,89.6000,71.0000,89.3000,89.7000,88.3000,89.2000,87.2000,83.8000,96.7000,87.0000,10877.0000,7118.0000,13760.0000,43156.9000,6557.5139,39528.5138,120.5300,147.4100,143.2300,134.3200,190.7400,121.5600,77.0300,3550.1256,274766.0000,143.0437,233150.0000,223198.0000,96.0000,94.7000,86.9000,83.3000,77.5000,97.6000,975.5937,302.0267,599.3164,3.8322,47.4558,0.1203,136433.0000,68240.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
